file,date_format,comp,srvc,null_val,num_curves,num_params,has_other,start,stop,step,decimal_places,trailing_zeros,total_values,trailing_zeros_pct
9442ef2e2bd74da8aa05939aacee6d13.las,11/03/85,Kangaroo Ltd,WRF,-999.2500,15,9,True,2200.50000,2390.50000,0.50000,"(5,)",416,5715,0.07279090113735782
b9ca03ea3f844f239ae2839f0df6da8e.las,20110428,Summertime Power,WRF,-999.2500,17,8,True,7738.50000,8507.00000,0.50000,"(5,)",1686,26146,0.06448405109768225
38ad07821a184f7bb07195632e33f824.las,1986-09-25,Summertime Power,Examine,-999.2500,12,8,True,8342.00000,8600.50000,0.50000,"(5,)",545,6216,0.08767696267696268
1fb2f7b60fe347e28acf5c0889417c62.las,02-07-1998,Chad Power,WRF,-999.2500,13,8,True,4503.00000,4656.00000,0.50000,"(5,)",356,3991,0.08920070157855174
01dc0279a4b74d0caffebb49f00286ca.las,09/07/02,Sideways Energy,Tool Diagnostics,-999.2500,10,8,True,7162.50000,7527.50000,0.50000,"(5,)",830,7310,0.11354309165526676
7eae21206de6493386aa9ee9c4a09b68.las,11-05-2006,Sideways Energy,HBX,-999.2500,14,8,True,5522.50000,5895.50000,0.50000,"(5,)",1098,8722,0.1258885576702591
5a058a96ecea40979ba33cb5b6c1d4e1.las,20080303,Rock Energy,DHL,-999.2500,13,8,True,5693.50000,6149.50000,0.50000,"(5,)",1028,11869,0.08661218299772516
5d3fc580b44b4ae5a5d7801c5d8888ca.las,01/02/2012,Ocean Petroleum,SQR,-999.2500,13,8,True,5755.00000,6235.00000,0.50000,"(5,)",1847,12493,0.14784279196349956
3f1aa9eb002f4fb6a10e669c982b802c.las,20200519,Sideways Energy,BaH,-999.2500,11,8,True,7164.00000,7633.50000,0.50000,"(5,)",1073,10340,0.10377176015473888
0d6a3df8f9f54df4bf81c8601d9961c6.las,20150126,Lake Energy,Super Cool Company,-999.2500,15,9,True,8543.50000,9042.00000,0.50000,"(5,)",1096,14970,0.0732130928523714
36d22478908b4f5fa7fb13518f025592.las,03/08/87,Con Resources,WRF,-999.2500,17,8,True,5752.00000,6091.00000,0.50000,"(5,)",994,10761,0.09237059752811078
c1e436c474d0419f820ce4a3fce2d6e5.las,02/26/12,Deepwell Energy Corp,SQR,-999.2500,11,8,True,8375.50000,8775.50000,0.50000,"(5,)",1401,7425,0.18868686868686868
bcb5652be45f497da67ea459f75bbb6b.las,"Jul 06, 1986",Murph Oil,Downholeloggers,-999.2500,14,8,True,7007.00000,7456.00000,0.50000,"(5,)",930,12586,0.07389162561576355
ba5e32d9fd1c41809bb610a487c83567.las,07-22-1993,Offshore ASA,Examine,-999.2500,10,10,True,7966.50000,8171.00000,0.50000,"(5,)",528,4100,0.12878048780487805
ce5da5a4e69a4047ac182de95c1bc6e5.las,08-10-2019,Chad Power,SQR,-999.2500,15,8,True,6291.50000,6423.00000,0.50000,"(5,)",516,3960,0.1303030303030303
cf27141d53de458d8f273e50c13e25c5.las,07-08-1991,Deepwell Energy Corp,HBX,-999.2500,18,10,True,2847.00000,3510.00000,0.50000,"(5,)",2686,23886,0.11245080800468894
767ebdeae1304eb88948607046e7c3e4.las,28-Mar-2020,Boa Energy,Tool Diagnostics,-999.2500,17,8,True,4220.00000,4372.00000,0.50000,"(5,)",339,5185,0.06538090646094503
a8bda776bcf244778b54fba355385518.las,02-18-1992,,Specialized Drilling,-999.2500,12,8,True,5057.50000,6065.00000,0.50000,"(5,)",2435,24192,0.10065310846560846
b5287b7f53eb44fe9f9ad7db306d52b9.las,24/10/1986,Rock Energy,WRF,-999.2500,17,8,True,8025.50000,8271.50000,0.50000,"(5,)",1016,8381,0.12122658393986398
7405be281326458086ae2b06b4138d45.las,"Oct 13, 2006",Specs and Mobility,Johns Wireline,-999.2500,12,8,True,3814.50000,4155.50000,0.50000,"(5,)",1021,7176,0.1422798216276477
3198e2869ced495a9bba5462969a6f88.las,07/17/12,Lama Corp,Johns Wireline,-999.2500,17,8,True,9122.00000,9366.50000,0.50000,"(5,)",551,8330,0.06614645858343338
f84d9db27f194df99c2e97c3d25c69ed.las,03/21/2016,Lake Energy,Downholeloggers,-999.2500,11,8,True,5925.00000,6467.00000,0.50000,"(5,)",1750,10494,0.1667619592147894
876318afee794392b4c68e75315c610e.las,01/19/1986,Boa Energy,BaH,-999.2500,11,8,True,5877.50000,6045.50000,0.50000,"(5,)",401,3707,0.10817372538440788
0555f245365447d5bc4adc153cc34980.las,2012-03-02,,BaH,-999.2500,12,9,True,9039.50000,9114.50000,0.50000,"(5,)",151,1812,0.08333333333333333
14cd7be78a204584b47b542bc22d69e3.las,28/07/2003,Lots of Arrows,LSP,-999.2500,14,9,True,8428.00000,8906.50000,0.50000,"(5,)",1287,13412,0.09595884282731881
4747cd776421453f9dc049fd745f2421.las,10/27/2021,Ocean Petroleum,Special data,-999.2500,16,8,True,7846.00000,8504.00000,0.50000,"(5,)",1481,21072,0.07028283978739559
1660bf50bfc04c6e85d4c6d8b71c00fd.las,10/01/00,Basin Resources LLC,Tool Diagnostics,-999.2500,13,9,True,7223.50000,7628.50000,0.50000,"(5,)",843,10543,0.07995826614815517
34a3203b88ef48449105cfb7ced843c5.las,01-02-2013,Specs and Mobility,Downholeloggers,-999.2500,16,8,True,7137.00000,7525.00000,0.50000,"(5,)",908,12432,0.07303732303732303
580a1915d0cd40358caf8aff73a84ca8.las,10/07/2022,Summertime Power,Super Cool Company,-999.2500,14,8,True,6786.00000,6992.00000,0.50000,"(5,)",859,5782,0.1485645105499827
5de167660cc24edca73994c434f21321.las,07-04-2010,Offshore ASA,SQR,-999.2500,14,8,True,2219.50000,2499.50000,0.50000,"(5,)",677,7854,0.08619811560988032
7f5968bc6a374a42af17251cc7fcdbff.las,09/12/2014,Boa Energy,BaH,-999.2500,12,8,True,4492.00000,4661.50000,0.50000,"(5,)",371,4080,0.0909313725490196
173fc8a390a5491b941356154efc66a7.las,07/13/86,Deepwell Energy Corp,Tool Diagnostics,-999.2500,14,8,True,4173.00000,4253.50000,0.50000,"(5,)",167,2268,0.0736331569664903
793ca42a450e411da150ae1a9f1b0d3c.las,10/08/2007,Summertime Power,Super Cool Company,-999.2500,12,8,True,8222.00000,8658.50000,0.50000,"(5,)",990,10488,0.09439359267734554
0bb8e2882ad6426ca529fcfc730d7908.las,02/02/2014,CompletePowers,TLA,-999.2500,12,8,True,5107.00000,5726.50000,0.50000,"(5,)",2587,14880,0.17385752688172043
05f283f468de4325a1cef03b23682244.las,01/14/16,Deepwell Energy Corp,LSP,-999.2500,13,9,True,6048.00000,6222.50000,0.50000,"(5,)",314,2600,0.12076923076923077
8e9cef66b8bc411b97488227a7877bf0.las,15-Apr-1992,Steven Power,Tool Diagnostics,-999.2500,21,8,True,7798.50000,8327.50000,0.50000,"(5,)",1270,22239,0.057106884302351724
282c01bb93b94fb9b89718874203db76.las,01/02/2001,,BaH,-999.2500,11,8,True,5676.50000,5953.00000,0.50000,"(5,)",932,6094,0.15293731539218905
cd8100a5c3b64c6c9b8a2696043d0001.las,03-12-2006,The Oil & Gas,Johns Wireline,-999.2500,10,8,True,8763.50000,9033.50000,0.50000,"(5,)",566,5410,0.10462107208872458
3422e18a242743b08ac48163fded0a29.las,06-Nov-1998,Bivalve E&P,LSP,-999.2500,17,8,True,2376.00000,2604.00000,0.50000,"(5,)",987,7769,0.12704337752606512
c5d33ed1b0b542f780bc711af2b02798.las,12/06/03,Lots of Arrows,Downholeloggers,-999.2500,20,9,True,4755.00000,4954.50000,0.50000,"(5,)",444,8000,0.0555
39447fa3c42343ba987784d1c23f723c.las,14/09/2010,Lots of Arrows,Super Cool Company,-999.2500,11,9,True,4223.50000,4535.00000,0.50000,"(5,)",666,6864,0.09702797202797203
971c3664e4af4d0191c677355d6ea76e.las,19-Mar-1992,Lama Corp,WRF,-999.2500,13,9,True,5515.50000,6031.00000,0.50000,"(5,)",2218,13416,0.16532498509242696
05cc418b68194a9ea4fbbb4affde607b.las,02/19/13,Exploration Inc.,DHL,-999.2500,11,8,True,3972.00000,4548.00000,0.50000,"(5,)",1753,12683,0.13821651028936371
66d670bb1c52489b8e300060ca40bfc6.las,20000709,Lake Energy,LSP,-999.2500,12,8,True,7390.00000,7880.00000,0.50000,"(5,)",1078,11772,0.09157322460074753
0eef38575f2f484bb42f65abeff5c26a.las,1993-07-02,,Super Cool Company,-999.2500,17,8,True,5166.50000,5577.00000,0.50000,"(5,)",892,13974,0.06383283240303421
02bc75fa9e6840c1aeab665063361ce1.las,09/03/93,Deepwell Energy Corp,Examine,-999.2500,12,10,True,3082.00000,3535.50000,0.50000,"(5,)",1647,10104,0.16300475059382422
900d6df759c44f4aa5c141879346a0fe.las,19941102,Con Resources,TLA,-999.2500,12,8,True,4149.50000,4311.00000,0.50000,"(5,)",326,3888,0.08384773662551441
4c086a70b71e44f083d84b5a556078b5.las,2004-06-05,Deepwell Energy Corp,Examine,-999.2500,11,9,True,4496.00000,4968.50000,0.50000,"(5,)",2008,9251,0.2170576153929305
d75e4d341b1b45848cf8b43da9175cc1.las,1995-07-15,,LSP,-999.2500,13,8,True,6103.00000,6372.50000,0.50000,"(5,)",606,7020,0.08632478632478632
bf3c6fe265dc4afa8cd035889eb4d61b.las,05-Nov-2000,Offshore ASA,WRF,-999.2500,19,8,True,6157.50000,6362.00000,0.50000,"(5,)",438,7790,0.056225930680359436
3c5f9d1a865644a1b1bcb9dac37fce68.las,12/08/89,Ocean Petroleum,HBX,-999.2500,13,8,True,5340.00000,5549.50000,0.50000,"(5,)",865,5460,0.15842490842490842
eace6fba055d477585f6e290db1664e0.las,03-Apr-1994,Con Resources,Special data,-999.2500,12,9,True,8148.50000,8691.00000,0.50000,"(5,)",1343,13032,0.10305402087170043
89494fdbeb9141f0b68657063292ca51.las,20040117,Steven Power,DHL,-999.2500,12,8,True,8303.50000,9026.00000,0.50000,"(5,)",1562,17352,0.09001844167819271
dad532c012a24bbe9ec6c1fbc52be0c8.las,19930610,Summertime Power,TLA,-999.2500,17,9,True,6030.00000,6236.00000,0.50000,"(5,)",1197,7021,0.17048853439680958
1984a8e33aba49729af48e4fe9a0c692.las,06/20/86,Boa Energy,Downholeloggers,-999.2500,19,8,True,6197.00000,6569.50000,0.50000,"(5,)",2010,12806,0.15695767608933311
973d1b7e559b482fb906dd9bf550cd33.las,10-04-2003,Lake Energy,WRF,-999.2500,14,9,True,2699.00000,2903.50000,0.50000,"(5,)",480,5740,0.08362369337979095
c092458894b14e259234749b5967e42c.las,19921223,Kangaroo Ltd,DHL,-999.2500,15,8,True,5816.00000,6107.50000,0.50000,"(5,)",1073,7065,0.1518754423213022
4d62054a58df4d9abc18ad6b5998c8b0.las,2016-12-25,Con Resources,Johns Wireline,-999.2500,16,8,True,2871.50000,3068.00000,0.50000,"(5,)",445,6304,0.07059010152284265
8d4944290cfe4370a7ae913decbf6bb4.las,20060807,The Oil & Gas,Johns Wireline,-999.2500,16,8,True,5340.00000,6076.50000,0.50000,"(5,)",2987,23584,0.12665366350067842
89a88982f6b0403498073e64ae5a6498.las,18/05/1994,The Oil & Gas,TLA,-999.2500,10,8,True,4455.00000,4639.50000,0.50000,"(5,)",530,3150,0.16825396825396827
c6f461ac297441d0952fe980b23ea60c.las,20010904,Chad Power,DHL,-999.2500,10,8,True,5895.50000,6307.50000,0.50000,"(5,)",1728,8250,0.20945454545454545
88c74b463cec4dfb905ae3fa1278dd29.las,20-Jul-2023,Kangaroo Ltd,SQR,-999.2500,11,9,True,6717.50000,7377.50000,0.50000,"(5,)",1495,14531,0.10288349046865322
4c1b4395b3ac4e14b03fab48ccc695f8.las,11/09/2022,Offshore ASA,Examine,-999.2500,11,8,True,7556.50000,8594.00000,0.50000,"(5,)",2327,22836,0.10190050796987213
a6d3c219b70447e5875f38bbacc53248.las,09-27-1993,Offshore ASA,Downholeloggers,-999.2500,13,9,True,6832.50000,7220.50000,0.50000,"(5,)",1096,8905,0.12307692307692308
9f932f90e3684011ad32261d50ed82d5.las,10/16/2021,CompletePowers,Johns Wireline,-999.2500,14,9,True,8135.50000,8438.50000,0.50000,"(5,)",677,8498,0.079665803718522
9ad37eadb773417193123801d335006c.las,"Apr 09, 2016",Murph Oil,Tool Diagnostics,-999.2500,10,8,True,8547.50000,8827.50000,0.50000,"(5,)",712,4700,0.15148936170212765
f256c803606f40e395990d156679e382.las,11/28/06,Murph Oil,TLA,-999.2500,11,9,True,2397.50000,3089.00000,0.50000,"(5,)",2776,14487,0.1916200731690481
805e216becfb4c13a0fca5085bf57f3d.las,03/20/2005,Sideways Energy,Tool Diagnostics,-999.2500,14,8,True,5736.50000,5993.50000,0.50000,"(5,)",938,7210,0.13009708737864079
495f3e95640a4190a645d1573468c397.las,"Jul 13, 1989",Chad Power,Downholeloggers,-999.2500,14,9,True,6082.50000,6522.00000,0.50000,"(5,)",1940,12320,0.15746753246753248
e12d898f973b46ddac9561f650a4a2fd.las,11/20/88,Exploration Inc.,Special data,-999.2500,13,8,True,7814.00000,8141.00000,0.50000,"(5,)",1235,7618,0.1621160409556314
1dee15dd67d749df826fe8f0ab8f5f99.las,12-16-2003,Ocean Petroleum,Super Cool Company,-999.2500,13,9,True,7683.50000,8831.00000,0.50000,"(5,)",2857,29848,0.09571830608415974
19cd4cd21d2146a2bb43a85a664a9af2.las,05/22/2015,,Super Cool Company,-999.2500,22,8,True,6285.50000,6466.50000,0.50000,"(5,)",400,7986,0.05008765339343852
f964f79095a542339bb762cd1a1373dd.las,24-Nov-2020,Specs and Mobility,Tool Diagnostics,-999.2500,12,8,True,8835.00000,9129.00000,0.50000,"(5,)",688,7068,0.09734012450481042
63a86acc883340639a64b1c40e76f9a2.las,05-17-2007,Summertime Power,Examine,-999.2500,12,8,True,4573.00000,4742.00000,0.50000,"(5,)",703,4068,0.17281219272369716
aceea6314f3c4573a6bc98dd34e1dba0.las,16/03/2021,Summertime Power,LSP,-999.2500,11,9,True,8547.50000,8760.50000,0.50000,"(5,)",530,4697,0.11283798169044071
1bd068fd2e3f4364a082d903a14eacf1.las,06/12/85,Kangaroo Ltd,Johns Wireline,-999.2500,13,9,True,3781.00000,4171.50000,0.50000,"(5,)",839,10166,0.08253000196734211
7be10a7ff6e24e4f9803fa0742c91c68.las,2004-04-20,Deepwell Energy Corp,DHL,-999.2500,19,8,True,5975.50000,6766.50000,0.50000,"(5,)",1877,30077,0.06240649000897696
21c24bf285904f7fbfadb4d7e0d596b3.las,"Jul 23, 2007",Basin Resources LLC,Specialized Drilling,-999.2500,17,9,True,7731.00000,8124.00000,0.50000,"(5,)",886,13379,0.06622318558935646
8c9c30fd606e4af5a20ccc7c4d31c0e8.las,19940925,Basin Resources LLC,LSP,-999.2500,12,9,True,4615.50000,4795.00000,0.50000,"(5,)",674,4320,0.15601851851851853
ef9f6526c6144ec7bd8be8c7d0a35cc2.las,11-19-2004,Sideways Energy,WRF,-999.2500,15,8,True,8937.00000,9435.00000,0.50000,"(5,)",1780,13785,0.1291258614435981
fff3555571074fefb82ed582e3d9ccd4.las,"Jan 17, 1990",Specs and Mobility,Super Cool Company,-999.2500,12,8,True,4128.50000,4265.00000,0.50000,"(5,)",572,2640,0.21666666666666667
b0923d44342942248c191a8fc9d6a27e.las,06-03-1994,Rock Energy,Special data,-999.2500,11,9,True,8963.00000,9514.00000,0.50000,"(5,)",1248,12133,0.10285996868045826
290f15eaf8364088936029a241186980.las,07-08-2015,The Oil & Gas,HBX,-999.2500,17,9,True,5848.00000,6400.00000,0.50000,"(5,)",2354,18785,0.12531274953420282
dd6fe4b5523549de8c5b4a897c33ee0c.las,"Jan 11, 1991",Ocean Petroleum,TLA,-999.2500,15,8,True,7292.50000,7443.50000,0.50000,"(5,)",646,4545,0.14213421342134214
e41a5a2a14ec47b088d53933d9597c26.las,20140327,Ocean Petroleum,DHL,-999.2500,15,8,True,8072.00000,8980.50000,0.50000,"(5,)",2169,27270,0.07953795379537953
4ec72489709d4d5ebd41d6a840367871.las,22-Sep-2010,Offshore ASA,DHL,-999.2500,14,8,True,5664.00000,5830.00000,0.50000,"(5,)",686,4662,0.14714714714714713
5427837d8af9459c9c2dea9540763562.las,24-Nov-1986,,Special data,-999.2500,12,8,True,3336.00000,3529.50000,0.50000,"(5,)",462,4656,0.09922680412371133
8a714176c3e44b0ea8bf6ba928a38185.las,04-04-2006,Specs and Mobility,SQR,-999.2500,13,8,True,7825.00000,8344.00000,0.50000,"(5,)",1320,13507,0.09772710446435182
8952f80d33dd4ae89b5e5401f0e4e358.las,11/03/2018,Lots of Arrows,Special data,-999.2500,17,8,True,4071.50000,4389.50000,0.50000,"(5,)",1260,10829,0.11635423400129283
be7d21ed46d943a5a993855183b9fa1c.las,2021-10-08,,HBX,-999.2500,11,9,True,5019.50000,5335.50000,0.50000,"(5,)",755,6963,0.10843027430705156
8d57188741134144a200721a1edd8f78.las,27-Sep-2005,Oil Exploration,Johns Wireline,-999.2500,12,8,True,5665.50000,5809.50000,0.50000,"(5,)",514,2268,0.22663139329805995
4f21e76230644c8a84e6b8cd65df7d1c.las,08-26-1990,Oil Exploration,Downholeloggers,-999.2500,12,8,True,2795.50000,2963.00000,0.50000,"(5,)",378,4032,0.09375
6de968567d204c36880503c0276e5935.las,07/05/1986,,Special data,-999.2500,12,8,True,4955.00000,5317.50000,0.50000,"(5,)",1265,8712,0.1452020202020202
66994dcf53a44af5bf2d9900afde905a.las,"Jun 13, 1992",Summertime Power,Johns Wireline,-999.2500,13,8,True,7120.00000,7760.00000,0.50000,"(5,)",1386,16653,0.0832282471626734
c3ede4a161d043549fa0000381074e05.las,19870625,Offshore ASA,Examine,-999.2500,14,9,True,6682.50000,6759.50000,0.50000,"(5,)",316,2170,0.1456221198156682
92683076debb4cb7a880bce3115aa783.las,19871223,Exploration Inc.,Tool Diagnostics,-999.2500,13,8,True,6634.50000,6791.00000,0.50000,"(5,)",423,4082,0.10362567368936795
ba6021fa3df94585ad34afb3d90534f0.las,05/01/97,Demont Energy,SQR,-999.2500,11,9,True,5812.50000,6046.50000,0.50000,"(5,)",600,5159,0.11630160883892227
f3a2f6cf7f084e01bd4a204b0b400d80.las,11/18/04,Lots of Arrows,Downholeloggers,-999.2500,10,8,True,6282.00000,6423.00000,0.50000,"(5,)",534,2830,0.18869257950530036
63aa4108bb7f4854ae176f6c049aa4ac.las,15-Nov-2023,Con Resources,SQR,-999.2500,19,8,True,5962.00000,6410.00000,0.50000,"(5,)",1926,17043,0.11300827319133955
2daf991fb8954eee9bac8f5953dd944f.las,1993-04-03,Basin Resources LLC,HBX,-999.2500,11,8,True,3483.00000,4007.00000,0.50000,"(5,)",1272,11539,0.11023485570673369
e7d794d2ef35467388a14e1a52f6aaad.las,03-27-2013,Lots of Arrows,Special data,-999.2500,12,8,True,7373.00000,7590.50000,0.50000,"(5,)",468,5232,0.08944954128440367
83fd2e7dc9dc4a2b8600d4628595cd60.las,04/19/05,The Oil & Gas,HBX,-999.2500,14,10,True,8370.00000,8660.00000,0.50000,"(5,)",612,8134,0.07523973444799606
aa3727c0c7ca4a29bb31a55b49419be6.las,1993-04-01,,BaH,-999.2500,12,8,True,3277.50000,3678.50000,0.50000,"(5,)",950,9636,0.09858862598588626
1c44ec42a9c741109a67728dfb4f138a.las,08/11/85,The Oil & Gas,Super Cool Company,-999.2500,18,9,True,4859.00000,5213.00000,0.50000,"(5,)",1472,12762,0.11534242281774017
7801cbc7f02d46b29a2481ab87c61a14.las,"Jan 19, 2020",Lake Energy,DHL,-999.2500,19,8,True,6070.00000,6782.00000,0.50000,"(5,)",4547,24168,0.18814134392585236
fc358642dcd9478583c9b898ca45f044.las,06/02/1990,CompletePowers,LSP,-999.2500,12,9,True,4272.50000,4611.00000,0.50000,"(5,)",747,8136,0.0918141592920354
6d8ddf0099f0436a8bc068ece3a68517.las,05/08/1986,Basin Resources LLC,WRF,-999.2500,12,9,True,7508.00000,8273.50000,0.50000,"(5,)",2113,16248,0.1300467749876908
74db524c584d40e4abfe9a9e4126f33b.las,11-Jan-2009,Oil Exploration,Examine,-999.2500,14,8,True,7470.00000,7692.00000,0.50000,"(5,)",480,6230,0.07704654895666131
241802c0e52c4827a6c6ccb619da8936.las,22-Dec-2020,Murph Oil,Downholeloggers,-999.2500,12,9,True,8393.00000,8473.00000,0.50000,"(5,)",166,1932,0.08592132505175984
faa00ea500e64beeac2beeeea27345fc.las,19881126,Con Resources,Super Cool Company,-999.2500,12,8,True,5017.00000,5745.00000,0.50000,"(5,)",2872,15588,0.1842442904798563
7d3cbd680e4c498c947ade2eb9ee0359.las,19/01/1997,,WRF,-999.2500,20,9,True,7640.00000,8138.00000,0.50000,"(5,)",2302,16660,0.13817527010804323
1792d7195ead4bb797ae1664cca53f16.las,19910918,Boa Energy,Tool Diagnostics,-999.2500,14,9,True,4215.00000,4443.50000,0.50000,"(5,)",531,6412,0.08281347473487212
c4cb3d4c14ca4603a28e1d1d8b59b6d7.las,1999-07-28,,BaH,-999.2500,15,9,True,2394.50000,2869.50000,0.50000,"(5,)",1175,14265,0.08236943568173852
312151292209410484bc1591484ec9ff.las,14/06/2020,Lots of Arrows,Johns Wireline,-999.2500,11,8,True,6963.50000,7200.00000,0.50000,"(5,)",499,5214,0.09570387418488684
2c2917c9074446fa944f3d998f0e07d3.las,03-Dec-2022,Kangaroo Ltd,Examine,-999.2500,12,8,True,5235.00000,5426.00000,0.50000,"(5,)",430,4596,0.09355961705831158
2caa5d1edc254f8ba97a0a6d42f894d5.las,1992-03-23,Lake Energy,LSP,-999.2500,10,8,True,7778.50000,7968.00000,0.50000,"(5,)",495,3800,0.13026315789473683
b7902bbcac7b4145ac6fd3e7707fdaf4.las,03-28-2002,,Specialized Drilling,-999.2500,11,9,True,7646.50000,8193.00000,0.50000,"(5,)",1236,12034,0.10270899119162373
4e0238e587a64b268ac97999d9fdfe82.las,11/04/1993,Offshore ASA,HBX,-999.2500,12,8,True,2651.50000,2860.50000,0.50000,"(5,)",419,5028,0.08333333333333333
3020950e02da4aea9dc8e2cdad25c4d6.las,19910808,CompletePowers,DHL,-999.2500,13,9,True,3499.00000,3702.50000,0.50000,"(5,)",420,5304,0.07918552036199095
da397955a3b4458b8548f1a13462241a.las,2008-07-05,Rock Energy,Tool Diagnostics,-999.2500,11,9,True,4534.00000,4708.50000,0.50000,"(5,)",390,3850,0.1012987012987013
2f84f2786f5243a2897f15e94f2f7c9f.las,19900527,Oil Exploration,Downholeloggers,-999.2500,22,8,True,4050.00000,4572.50000,0.50000,"(5,)",1233,23012,0.05358074048322614
611d0b610d91482db907dfd8a97999c1.las,10/01/04,Steven Power,Examine,-999.2500,19,8,True,3005.50000,3472.00000,0.50000,"(5,)",1016,17746,0.05725233855516736
1903014472524e2090ccb263f6c4c135.las,02/07/2009,Deepwell Energy Corp,DHL,-999.2500,17,8,True,2145.00000,2333.50000,0.50000,"(5,)",757,6426,0.11780267662620604
62e32941223743bbab32b0994bfe3ddd.las,08/14/14,Kangaroo Ltd,BaH,-999.2500,10,9,True,7329.00000,7729.00000,0.50000,"(5,)",960,8010,0.1198501872659176
8123dd70a6314b6aae42f6de34902eb0.las,10-09-1997,Ocean Petroleum,Downholeloggers,-999.2500,14,9,True,7960.00000,8210.50000,0.50000,"(5,)",582,7028,0.08281161070005691
bdab7eddf2dc439093160a1777a54773.las,20080428,Basin Resources LLC,Examine,-999.2500,18,8,True,6484.00000,6657.50000,0.50000,"(5,)",613,6264,0.09786079182630907
a26eef2210ca43638ab7b0067de040c3.las,10/16/92,Oil Exploration,BaH,-999.2500,10,8,True,7789.50000,8120.00000,0.50000,"(5,)",866,6620,0.13081570996978853
183b4fe5c2274412a717271a499a7639.las,1995-07-21,Lots of Arrows,HBX,-999.2500,21,9,True,4082.50000,4216.00000,0.50000,"(5,)",323,5628,0.057391613361762614
f86ac8ade9f846719126edc7fc985906.las,10/08/1996,Sideways Energy,Tool Diagnostics,-999.2500,12,9,True,2426.50000,2604.00000,0.50000,"(5,)",445,4272,0.10416666666666667
7485491f4add4249b731b80c4321f849.las,19870714,Deepwell Energy Corp,HBX,-999.2500,13,8,True,4450.50000,4693.00000,0.50000,"(5,)",610,6318,0.09654954099398544
74afb3fc3c1e4d5ba9c68eeaf4256f22.las,02/11/89,Deepwell Energy Corp,DHL,-999.2500,15,8,True,5862.50000,6492.00000,0.50000,"(5,)",1515,18900,0.08015873015873017
4e833a953f0042b18ee1367ea10f9630.las,12/03/1994,The Oil & Gas,BaH,-999.2500,11,8,True,3871.50000,4224.00000,0.50000,"(5,)",795,7766,0.10236930208601597
20d7e591f5584e95b1c92420a8c861eb.las,16-Feb-2014,Con Resources,DHL,-999.2500,13,8,True,8096.00000,8367.00000,0.50000,"(5,)",870,5863,0.14838819716868498
08b88f478410445a9e77d14bed3a366a.las,20221118,Exploration Inc.,SQR,-999.2500,19,8,True,4575.00000,4837.50000,0.50000,"(5,)",1027,9994,0.10276165699419652
d4dd572ac86847f1af539477d5e5e75d.las,06-07-2022,Basin Resources LLC,HBX,-999.2500,11,8,True,2036.50000,2565.50000,0.50000,"(5,)",2264,10593,0.21372604550174643
903f9bb045c340199157c6771277b7d8.las,19920418,Offshore ASA,Super Cool Company,-999.2500,12,9,True,2919.50000,3387.50000,0.50000,"(5,)",1096,11244,0.09747420846673782
38cbf12a66df4cacaf8521624e92731b.las,11-26-2013,,Specialized Drilling,-999.2500,12,8,True,4355.00000,4583.00000,0.50000,"(5,)",508,3936,0.1290650406504065
d3a0f82db1f64f63adab91501dfd80ba.las,2010-03-03,Ocean Petroleum,HBX,-999.2500,17,8,True,4165.00000,4529.50000,0.50000,"(5,)",1339,12410,0.10789685737308623
d9af0a2a425d4521b6017fb2f437a77d.las,"Sep 15, 1994",,Special data,-999.2500,14,9,True,7006.50000,7381.00000,0.50000,"(5,)",898,10500,0.08552380952380953
b948bc838c114cc790dffa2c89ddacfa.las,08-24-2008,Ocean Petroleum,Examine,-999.2500,14,8,True,2622.50000,3105.00000,0.50000,"(5,)",1844,12558,0.146838668577799
d9220e31256f4cdaa1093e542649e1ac.las,2016-03-03,Boa Energy,DHL,-999.2500,16,9,True,8556.00000,8917.50000,0.50000,"(5,)",785,11584,0.06776588397790055
09d16b74a4f54b43a747d0d1d8b7c3ea.las,18-Apr-1986,,Downholeloggers,-999.2500,12,8,True,6158.50000,6280.00000,0.50000,"(5,)",490,2928,0.16734972677595628
5ab9bd5da7a3447a836707fd8a167bea.las,26-Aug-2017,Bivalve E&P,BaH,-999.2500,14,8,True,4566.50000,4784.50000,0.50000,"(5,)",960,6118,0.15691402419091205
91564ccaab1345f19bb5c2d4ce845ec5.las,05-27-1986,Kangaroo Ltd,Specialized Drilling,-999.2500,16,9,True,7403.50000,7544.00000,0.50000,"(5,)",284,4512,0.06294326241134751
2621dff689d047abaff0ac05b0cf0c8e.las,20130916,Basin Resources LLC,Tool Diagnostics,-999.2500,12,8,True,4196.50000,4499.00000,0.50000,"(5,)",1230,6624,0.18568840579710144
929a8b56055242d1a478e9686eeb500d.las,2014-06-23,CompletePowers,DHL,-999.2500,18,8,True,6819.00000,7059.00000,0.50000,"(5,)",1025,8658,0.11838761838761838
38d1f95692f24bc58bcb6d2aab266300.las,28-Sep-2016,Ocean Petroleum,Super Cool Company,-999.2500,14,9,True,8290.50000,8843.50000,0.50000,"(5,)",1170,15498,0.07549361207897794
3821cbcfd6024b2181d7849ec6d7bf9f.las,07/02/2023,Lake Energy,Examine,-999.2500,12,8,True,6765.00000,6875.00000,0.50000,"(5,)",373,2652,0.14064856711915535
c7d285dff2f3480ca91a42317323054e.las,20100124,Specs and Mobility,Specialized Drilling,-999.2500,21,8,True,4741.00000,5153.00000,0.50000,"(5,)",2618,17325,0.1511111111111111
